row_id,county_code,year,state,population,renter_occupied_households,pct_renter_occupied,median_gross_rent,median_household_income,median_property_value,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k,evictions
970,aa4f70f,b,930f257,19160,2213,21.92,740,48258,161657,30.666,0.876592333,0.022640942,0.092427963,0.00090203,0.002726134,0,0.004610373,0.000100226,10.705,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Recreation,0.412,0.051,0.272,0.153,0.252,0.18,0.125,0.08,,0.303,9.049091732,,17.48,202,2399,1190,0.519,0.158,0.329,0.12202381,0.27281746,0.328373016,0.276785714,8.398598516,14.63314097,25
971,bf74673,b,720fc77,68124,7540,28.441,780,41926,104065,27.034,0.73299999,0.176866505,0.054528809,0.002706319,0.008068654,0.000402427,0.02402487,0.000402427,15.14,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Federal/State government-dependent,0.422,0.066,0.262,0.112,0.352,0.241,0.129,0.09,0.161,0.306,11.9503618,4.89,34.88,291,2700,2170,0.486,0.218,0.163,0.144578313,0.361445783,0.343373494,0.15060241,12.25508291,11.82689326,177
972,fc9151b,a,930f257,4120,272,21.55,596,48367,85678,25.186,0.427202643,0.005146175,0.555196235,0,0.007779335,0,0.004675611,0,8.495,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Farm-dependent,0.332,0.033,0.315,0.173,0.313,,0.095,0.071,,0.272,9.792526467,,,290,4040,,0.306,0.134,0.152,0.368525896,0.300796813,0.214143426,0.116533865,6.310679612,6.553398058,0
973,c9a307f,a,429dafa,14255,1721,28.361,426,35450,67556,28.181,0.859842409,0.110684498,0.014014757,0.002786912,0.000200497,0,0.00614524,0.006325688,19.159,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Manufacturing-dependent,0.408,0.063,0.214,0.05,0.326,0.263,0.15,0.099,,0.353,12.39287683,,27.36,325,4740,14250,0.507,0.219,0.201,0.226452906,0.372745491,0.286573146,0.114228457,9.655271063,13.73194107,8
974,b012469,a,533155c,77741,9144,33.621,883,63726,166255,25.891,0.794887057,0.08293404,0.06541472,0.00554547,0.015604694,0.001299564,0.033332341,0.000982114,8.31,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Federal/State government-dependent,0.443,0.045,0.13,0.054,0.31,0.183,0.091,0.069,0.169,0.252,8.312247587,3.4,11.32,247,2789,2419,0.462,0.243,0.123,0.087349398,0.310240964,0.313253012,0.289156627,12.73239794,7.107338549,219
975,0167a55,a,ea48b30,553735,87799,39.66,1055,66754,282984,30.118,0.680724215,0.017725893,0.162758648,0.004114404,0.092494208,0.004064472,0.037019653,0.001098506,8.557,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.525,0.047,0.185,0.062,0.256,0.119,0.075,0.059,0.151,0.138,9.555473185,0.7,5.86,183,1179,1120,0.511,0.244,0.113,0.093186373,0.188376754,0.308617234,0.409819639,12.56107178,5.806499932,706
976,b35e10d,a,9759812,76938,4787,18.854,753,56315,197117,28.863,0.884924104,0.070541604,0.018805134,0.000605976,0.012348009,0.000298021,0.011672495,0.000804657,6.355,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.487,0.044,0.172,0.066,0.27,0.194,0.103,0.08,0.167,0.272,12.88455358,,13.46,237,5810,1509,0.502,0.211,0.187,0.119119119,0.308308308,0.303303303,0.269269269,8.453161857,9.836171519,130
977,d6bbb57,b,3c7c507,21568,2093,24.084,672,41060,194198,29.152,0.855817884,0.002385804,0.017515781,0.088612754,0.00513942,0,0.028261842,0.002266514,9.718,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Recreation,0.475,0.085,0.17,0.088,0.281,0.182,0.106,0.059,0.254,0.25,10.60618761,,16.34,244,930,1529,0.494,0.173,0.278,0.073705179,0.314741036,0.351593625,0.259960159,8.982876392,12.91288481,14
978,15dea93,a,638a64a,765591,200245,64.662,1298,55043,374312,31.133,0.4634215,0.199736607,0.214565049,0.001608509,0.086366881,0.000100532,0.022599552,0.011601371,16.122,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.543,0.045,0.072,0.015,0.211,0.154,0.078,0.09,0.189,0.197,10.28779215,7,4.12,196,570,680,0.512,0.173,0.109,0.154845155,0.237762238,0.188811189,0.418581419,12.26488052,6.224336262,2927
979,b987af7,a,a7fb65d,72216,6350,23.213,523,31756,83897,17.897,0.194690797,0.005975856,0.063231967,0.714460171,0.004264179,0.000900883,0.015975656,0.00050049,29.441,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Federal/State government-dependent,0.288,0.131,0.296,0.176,0.32,0.184,0.151,0.071,0.135,0.225,9.956095803,14.7,58.35,210,1489,2919,0.508,0.296,0.128,0.231695085,0.332998997,0.325977934,0.109327984,13.81346256,9.287882586,5
980,290d485,a,930f257,28780,2959,26.354,825,53687,156851,26.675,0.639142016,0.086559452,0.254190783,0.000200276,0,0,0.018896077,0.001011396,8.431,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.469,0.046,0.289,0.155,0.28,0.179,0.103,0.07,0.185,0.267,8.63697457,,25.49,323,4799,5719,0.502,0.244,0.174,0.154915591,0.30387289,0.34061569,0.200595829,12.64503341,9.466687172,23
981,faf1cd7,a,92a2585,10111,1419,31.194,599,53813,114515,23.22,0.902828735,0.001779766,0.063166791,0.003380562,0.012358936,0,0.016385782,9.94E-05,9.095,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.567,0.022,0.12,0.053,0.265,0.179,0.084,0.08,0.188,0.239,13.66242426,,23.18,214,2519,2010,0.501,0.241,0.164,0.06,0.273,0.434,0.233,11.74033149,7.300710339,9
982,a887a8d,b,f93b51e,23517,2899,32.376,616,40100,88889,26.87,0.81526925,0.048940159,0.091561939,0.001894522,0.003471637,0.011039805,0.027227551,0.000595138,12.371,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.489,0.056,0.216,0.086,0.339,0.292,0.119,0.081,0.177,0.292,9.462658429,,19.17,337,3529,1790,0.505,0.227,0.164,0.145145145,0.396396396,0.271271271,0.187187187,12.94456629,12.25648303,18
983,a661eb1,b,8af7339,1904,220,27.07,624,41640,138989,25.396,0.970234019,0,0.014379506,0.005357071,0.004732751,0,0.005296653,0,5.645,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Recreation,0.487,0.043,0.315,0.155,0.255,0.176,0.088,0.14,0.141,0.284,11.29920653,,,252,,949,0.495,0.199,0.238,0.070929071,0.3996004,0.296703297,0.232767233,8.476821192,15.89403974,1
984,7cca267,a,dc52510,8813,1039,28.06,492,36241,94186,24.814,0.585042341,0.316490749,0.072510736,0,0.00130433,0.002127062,0.019023157,0.003501625,16.533,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.401,0.083,0.277,0.12,0.33,,0.142,0.091,,0.325,12.68169613,,31.95,333,8639,8710,0.507,0.224,0.167,0.246,0.374,0.258,0.122,10.04039238,6.693594922,0
985,bb3e0a1,a,429dafa,24834,2499,33.475,545,32010,86853,30.36,0.531914257,0.454270695,0.003381445,0.000299243,0.003570965,0.003800385,0.00276301,0,18.234,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Manufacturing-dependent,0.323,0.118,0.221,0.045,0.353,0.136,0.153,0.13,0.089,0.309,13.23388618,6.5,29.09,313,3600,2090,0.526,0.23,0.177,0.19441675,0.439680957,0.236291127,0.129611167,11.97870453,11.81737517,27
986,d50e3ed,a,26926ff,11729,1292,28.243,644,49632,76976,18.291,0.841662225,0.000502851,0.093208492,0.009443545,0.001599067,0,0.05348325,0.00010057,11.412,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Mining-dependent,0.475,0.055,0.243,0.109,0.377,0.252,0.119,0.08,,0.327,9.935069073,,25.91,330,5830,5810,0.504,0.257,0.166,0.130218688,0.400596421,0.270377734,0.198807157,14.68315301,12.708226,7
987,520417b,a,56f170e,85565,11575,33.256,640,41130,107982,30.005,0.920738209,0.032924435,0.009098066,0.001604369,0.003457863,0.0001993,0.031180556,0.000797202,14.225,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.45,0.062,0.181,0.058,0.324,0.226,0.12,0.089,0.166,0.324,13.56546923,3.3,12.29,278,1700,1559,0.512,0.234,0.165,0.133599202,0.430707876,0.284147557,0.151545364,12.13141398,11.29556536,373
988,99126d3,b,f02e4c4,18959,1655,22.465,570,53564,140561,25.273,0.894662036,0.026454603,0.057123125,0.00448417,0.007557028,0,0.009719039,0,5.871,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Manufacturing-dependent,0.504,0.048,0.113,0.067,0.307,,0.089,0.06,0.268,0.256,12.59097041,,14.63,210,2569,1920,0.526,0.234,0.153,0.079840319,0.352295409,0.362275449,0.205588822,11.03578748,8.250564927,45
989,c61e067,b,f2c60ec,18647,2314,32.66,596,35681,114124,32.748,0.939330254,0.020827964,0.02087753,0.00256756,0.000991336,0,0.014314888,0.001090469,18.495,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Manufacturing-dependent,0.449,0.06,0.214,0.072,0.293,0.311,0.132,0.1,,0.315,13.18399746,,21.48,380,2690,2079,0.512,0.236,0.157,0.18555667,0.426278837,0.24774323,0.140421264,12.0485168,12.58639701,0
990,5fff619,b,720fc77,30847,2325,25.14,826,50340,122295,28.847,0.788829175,0.152976639,0.036399873,0.001477412,0.004035617,0,0.016281283,0,12.094,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.453,0.052,0.211,0.102,0.366,0.249,0.106,0.09,0.216,0.276,12.07441921,4.02,19.57,290,6809,3439,0.448,0.217,0.12,0.10989011,0.394605395,0.335664336,0.15984016,10.52023863,7.890178972,39
991,580d8a1,b,720fc77,27366,2549,25.966,704,41605,89165,34.216,0.742585811,0.199730393,0.038378737,0.000814857,0.003983743,0.000301799,0.01420466,0,16.727,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.405,0.056,0.238,0.104,0.356,0.132,0.134,0.1,0.159,0.313,11.75849741,,32.07,260,6059,4030,0.433,0.205,0.165,0.233366435,0.37040715,0.286991063,0.109235353,11.19570085,11.27033886,75
992,5ac202b,a,3c7c507,19100,2006,26.706,615,46780,141102,25.492,0.932770854,0.005147775,0.045366009,0.003080715,0.003975116,0,0.009361398,0.000298134,7.822,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Recreation,0.53,0.054,0.136,0.068,0.287,0.19,0.089,0.05,0.21,0.212,11.85583187,,14.21,271,2700,949,0.5,0.228,0.202,0.12027833,0.423459245,0.287276342,0.168986083,10.19703649,12.10898083,32
993,49ec795,b,56f170e,28166,3387,31.147,562,35560,88423,34.632,0.967312601,0.0037445,0.008651086,0.002284443,0.001102492,0,0.016805554,9.93E-05,18.914,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.373,0.093,0.203,0.074,0.308,0.249,0.101,0.09,,0.32,13.04204417,7.51,24.03,296,3579,3550,0.507,0.243,0.157,0.219438878,0.433867735,0.241482966,0.105210421,11.12394491,11.72812084,68
994,1a1fd45,a,a972798,25788,1975,16.829,665,58100,133203,31.876,0.9646186,0.013292788,0.010162743,0,0.004239429,0,0.007686441,0,7.248,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.528,0.04,0.135,0.066,0.31,0.214,0.11,0.069,0.189,0.267,14.30088211,,13.75,244,5089,2839,0.503,0.228,0.159,0.065606362,0.394632207,0.333996024,0.205765408,9.916124481,9.484988634,10
995,a61a357,b,930f257,3065,299,21.171,621,51986,79910,27.039,0.561124743,0.002004908,0.413749077,0.00682267,0,0,0.016298602,0,6.76,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.488,0.031,0.371,0.283,0.294,,0.099,0.07,,0.276,11.00720242,,,277,,,0.491,0.287,0.144,0.267,0.279,0.248,0.206,13.32466688,13.64965876,0
996,aa4f70f,a,930f257,19230,2282,21.91,740,48258,160524,30.966,0.875158812,0.022465566,0.094046827,0.000907496,0.002722488,0,0.004597979,0.000100833,10.563,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Recreation,0.411,0.042,0.278,0.157,0.263,0.178,0.136,0.081,,0.286,9.000356444,,17.02,202,2429,1190,0.522,0.159,0.334,0.12160804,0.273366834,0.329648241,0.275376884,8.856088561,15.21822115,33
997,1e2fa71,b,533155c,5992,486,17.195,606,52479,92138,24.504,0.945712227,0.002612299,0.027013772,0.001691489,0,0,0.022970214,0,5.861,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Farm-dependent,0.54,0.041,0.162,0.079,0.327,0.117,0.103,0.07,0.094,0.295,10.42278939,,,287,2050,2030,0.486,0.244,0.177,0.069138277,0.327655311,0.389779559,0.213426854,7.939133311,9.096923586,5
998,a57ac17,a,f02e4c4,15653,1259,21.566,645,53199,113744,26.969,0.931780931,0.006476114,0.009624225,0.013242055,0.026664002,9.99E-05,0.012112732,0,8.02,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Manufacturing-dependent,0.545,0.04,0.099,0.059,0.337,0.104,0.089,0.05,0.143,0.231,11.77477357,,9.96,222,2580,1709,0.487,0.248,0.154,0.08008008,0.374374374,0.355355355,0.19019019,11.02226753,7.581790959,5
999,e3b0d05,a,37520b7,23884,2284,21.643,537,40372,94184,28.475,0.935967193,0.002700361,0.015728594,0.020010882,0.002005119,0,0.023386333,0.000201519,11.567,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.492,0.054,0.178,0.056,0.331,0.284,0.129,0.07,0.204,0.275,10.45196954,,14.2,259,1579,2640,0.5,0.198,0.208,0.097609562,0.422310757,0.330677291,0.14940239,9.811416922,10.91573225,35
1000,dc3da69,a,37520b7,33125,3711,24.669,772,51017,162484,31.521,0.915467626,0.006607973,0.015133749,0.021344251,0.005663977,0.000804881,0.033993799,0.000983743,6.921,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Recreation,0.528,0.072,0.18,0.056,0.283,0.213,0.097,0.06,0.189,0.184,10.78749452,,9.44,233,1100,739,0.505,0.212,0.187,0.063681592,0.262686567,0.341293532,0.332338308,9.319018035,10.40472887,134
1001,6c4d3ed,b,f723d72,168349,21411,31.934,715,55113,147426,28.205,0.814716419,0.076923077,0.061073542,0.002334662,0.022913899,0,0.021132713,0.000905688,8.389,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.521,0.052,0.129,0.047,0.285,0.175,0.082,0.07,0.241,0.221,11.54804224,2.99,7.96,241,1530,1260,0.505,0.244,0.137,0.074297189,0.285140562,0.320281124,0.320281124,13.44063234,8.395279701,883
1002,0eaea45,a,bd5a09a,49936,6934,32.991,702,43764,101330,31.619,0.835874672,0.014421928,0.123158691,0.000786289,0.007026833,0.000298591,0.015825305,0.002607692,15.543,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.449,0.066,0.14,0.047,0.272,0.303,0.092,0.071,0.176,0.234,11.32860802,,8.44,343,1599,1610,0.511,0.227,0.174,0.155844156,0.365634366,0.316683317,0.161838162,12.5326896,11.00382217,9
1003,c48c5e3,a,9759812,6600,914,41.413,690,29096,115523,39.985,0.889165059,0.010389533,0.01354119,0,0.071205584,0,0.015698634,0,26.98,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.498,0.051,0.202,0.052,0.29,,0.102,0.05,,0.231,12.75530706,,,219,1669,6700,0.532,0.216,0.169,0.180638723,0.406187625,0.250499002,0.162674651,9.565019358,10.77962499,15
1004,87ae2b3,b,dc52510,8455,1142,29.476,565,28143,57971,23.136,0.580134943,0.395128837,0.022613971,0,0,0,0.00212225,0,24.912,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Nonspecialized,0.338,0.102,0.273,0.094,0.331,0.207,0.132,0.12,,0.3,12.793106,,27.35,351,8509,,0.524,0.234,0.169,0.244510978,0.363273453,0.280439122,0.111776447,11.16323259,12.35081052,0
1005,9227a73,a,56f170e,150088,15802,29.3,798,60567,163899,29.612,0.881000541,0.063374922,0.019656339,0.000901208,0.013618248,0.000200268,0.020347265,0.000901208,7.347,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.489,0.043,0.14,0.049,0.306,0.197,0.095,0.07,0.163,0.265,13.3291541,2.1,11.64,254,2319,1669,0.504,0.248,0.14,0.081918082,0.346653347,0.313686314,0.257742258,10.52952442,8.38916168,454
1006,080d7f5,b,c8ee9c4,13855,1419,24.66,605,41533,124773,25.878,0.946688579,0.016103657,0.018208055,0.003026325,0.002735718,0,0.013237667,0,14.102,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.423,0.063,0.211,0.058,0.32,0.274,0.114,0.09,,0.345,13.99111547,,28.59,366,4650,3439,0.508,0.211,0.173,0.19019019,0.421421421,0.25025025,0.138138138,9.954586739,13.22434151,1
1007,9cdb803,a,26926ff,13796,1326,24.88,552,35562,68064,26.77,0.654372237,0.05763947,0.045474455,0.17705969,0.0003982,0.00029865,0.064757297,0,14.607,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.417,0.075,0.303,0.121,0.349,0.371,0.14,0.07,,0.341,10.3193407,,34.53,455,2759,2760,0.466,0.219,0.184,0.205823293,0.378514056,0.294176707,0.121485944,11.042098,13.43939559,53
